test,params,impl,cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_fmadd_issues,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,section,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,snitch_stores,start,tend,total_ipc,tstart
matmul,4x4x40xf64,linalg_xdsl,1155,1969,1966,2.454261954261954,0.0,640,962,2361,0.8329004329004329,0.9979253112033195,964,0,0,0.8346320346320346,0,0,1.8396946564885495,1.8396946564885497,1,0.0,524,0.753956834532374,171,0,0,0.14805194805194805,0,815,0.0,0.9826839826839826,0.0
matmul,4x4x44xf64,baseline,3765,4575,4572,2.9957446808510637,1.0,528,705,2112,0.18725099601593626,0.44034978138663333,1601,720,720,0.4252324037184595,0,176,1.0,1.0,1,0.0,1601,0.6888984509466437,723,0,0,0.19203187250996015,0,811,0.0,0.6172642762284196,0.0
matmul,4x4x44xf64,linalg_xdsl,1259,2073,2070,2.454631379962193,0.0,704,1058,2597,0.840349483717236,0.9981132075471698,1060,0,0,0.8419380460683081,0,0,1.840277777777778,1.8402777777777777,1,0.0,576,0.758893280632411,183,0,0,0.1453534551231136,0,815,0.0,0.9872915011914217,0.0
matmul,4x4x48xf64,baseline,4101,4918,4915,2.996098829648895,1.0,576,769,2304,0.18751524018532065,0.44068767908309453,1745,784,784,0.4255059741526457,0,192,1.0,1.0,1,0.0,1745,0.6891785150078988,787,0,0,0.19190441355766885,0,818,0.0,0.6174103877103145,0.0
matmul,4x4x48xf64,linalg_xdsl,1363,2182,2179,2.448006932409012,0.0,768,1154,2825,0.8466617754952311,0.9982698961937716,1156,0,0,0.8481291269258987,0,0,1.8407643312101911,1.8407643312101911,1,0.0,628,0.7630619684082625,195,0,0,0.14306676449009537,0,820,0.0,0.9911958914159941,0.0
matmul,4x4x52xf64,baseline,4437,5256,5253,2.9963985594237696,1.0,624,833,2496,0.18773946360153257,0.44097406034939124,1889,848,848,0.42573811133648864,0,208,1.0,1.0,1,0.0,1889,0.6894160583941605,851,0,0,0.1917962587333784,0,820,0.0,0.617534370069867,0.0
matmul,4x4x52xf64,linalg_xdsl,1467,2291,2288,2.4552,0.0,832,1250,3069,0.8520790729379687,0.9984025559105432,1252,0,0,0.8534423994546694,0,0,1.8411764705882352,1.8411764705882352,1,0.0,680,0.7666290868094702,207,0,0,0.1411042944785276,0,825,0.0,0.994546693933197,0.0
matmul,4x4x56xf64,baseline,4773,5594,5591,2.9966555183946486,1.0,672,897,2688,0.1879321181646763,0.441219872110182,2033,912,912,0.4259375654724492,0,224,1.0,1.0,1,0.0,2033,0.6896200814111262,915,0,0,0.19170333123821495,0,822,0.0,0.6176408967106641,0.0
matmul,4x4x56xf64,linalg_xdsl,1571,2400,2397,2.4554234769687966,0.0,896,1346,3305,0.8567791215786124,0.9985163204747775,1348,0,0,0.8580521960534692,0,0,1.8415300546448086,1.8415300546448088,1,0.0,732,0.7697160883280757,219,0,0,0.1394016549968173,0,830,0.0,0.9974538510502865,0.0
matmul,4x4x60xf64,baseline,5112,5949,5946,2.9968782518210197,1.0,720,961,2880,0.18798904538341157,0.44143316490583373,2177,976,976,0.4258607198748044,0,240,1.0,1.0,1,0.0,2177,0.6897972116603295,979,0,0,0.19151017214397495,0,838,0.0,0.6173708920187794,0.0
matmul,4x4x60xf64,linalg_xdsl,1675,2504,2501,2.455617198335645,0.0,960,1442,3541,0.8608955223880597,0.9986149584487535,1444,0,0,0.862089552238806,0,0,1.8418367346938775,1.8418367346938775,1,0.0,784,0.7724137931034483,231,0,0,0.13791044776119402,0,830,0.0,1.0,0.0
matmul,4x4x64xf64,baseline,5450,6283,6280,2.9970731707317073,1.0,768,1025,3072,0.18807339449541285,0.44161999138302455,2321,1040,1040,0.42587155963302753,0,256,1.0,1.0,1,0.0,2321,0.6899524375743162,1043,0,0,0.19137614678899081,0,834,0.0,0.6172477064220183,0.0
matmul,4x4x64xf64,linalg_xdsl,1787,2626,2623,2.450585175552666,0.0,1024,1538,3769,0.8606603245663123,0.9987012987012988,1540,0,0,0.8617795187465025,0,0,1.8421052631578947,1.8421052631578947,1,0.0,836,0.7747914735866543,243,0,0,0.13598209289311697,0,840,0.0,0.9977616116396195,0.0
matmul,4x8x4xf64,baseline,738,1514,1511,2.9767441860465116,1.1891891891891893,112,129,384,0.17479674796747968,0.4095238095238095,315,176,148,0.4268292682926829,0,38,1.0,1.0,1,0.0,315,0.9156976744186046,29,0,0,0.03929539295392954,0,777,0.0,0.46612466124661245,0.0
matmul,4x8x4xf64,linalg_xdsl,278,1052,1049,2.6481481481481484,0.0,128,162,429,0.5827338129496403,0.9878048780487805,164,0,0,0.5899280575539568,0,0,2.9285714285714284,2.9285714285714284,1,0.0,56,0.5185185185185185,52,0,0,0.18705035971223022,0,775,0.0,0.7769784172661871,0.0
